transaction_id,order_id,product_id,quantity,discount,amount
TXN002685,ORD01888,P007,1,0.0,1800.0
TXN002686,ORD01889,P004,2,0.05,34200.0
TXN002687,ORD01890,P006,5,0.0,75000.0
TXN002688,ORD01891,P004,1,0.05,17100.0
TXN002689,ORD01892,P012,1,0.15,3825.0
TXN002690,ORD01892,P002,2,0.08,51520.0
TXN002691,ORD01893,P009,2,0.1,2160.0
TXN002692,ORD01893,P005,1,0.05,11400.0
TXN002693,ORD01894,P001,3,0.1,175500.0
TXN002694,ORD01894,P005,2,0.15,20400.0
TXN002695,ORD01895,P009,3,0.15,3060.0
TXN002696,ORD01895,P007,4,0.02,7056.0
TXN002697,ORD01896,P004,3,0.15,45900.0
TXN002698,ORD01896,P002,5,0.08,128800.0
TXN002699,ORD01896,P011,3,0.02,64680.0
TXN002700,ORD01897,P011,1,0.0,22000.0
TXN002701,ORD01897,P010,2,0.15,23800.0
TXN002702,ORD01898,P006,2,0.08,27600.0
TXN002703,ORD01898,P003,1,0.1,3150.0
TXN002704,ORD01899,P004,2,0.15,30600.0
TXN002705,ORD01899,P001,2,0.0,130000.0
TXN002706,ORD01899,P008,1,0.05,2090.0
TXN002707,ORD01900,P003,2,0.0,7000.0
TXN002708,ORD01901,P003,4,0.05,13300.0
TXN002709,ORD01901,P002,2,0.15,47600.0
TXN002710,ORD01902,P009,1,0.02,1176.0
TXN002711,ORD01903,P011,5,0.08,101200.0
TXN002712,ORD01903,P009,1,0.1,1080.0
TXN002713,ORD01904,P010,3,0.0,42000.0
TXN002714,ORD01905,P010,2,0.1,25200.0
TXN002715,ORD01906,P002,2,0.0,56000.0
TXN002716,ORD01906,P007,2,0.15,3060.0
TXN002717,ORD01907,P011,1,0.05,20900.0
TXN002718,ORD01908,P007,2,0.02,3528.0
TXN002719,ORD01908,P012,1,0.0,4500.0
TXN002720,ORD01909,P001,2,0.08,119600.0
TXN002721,ORD01910,P010,1,0.1,12600.0
TXN002722,ORD01911,P011,1,0.15,18700.0
TXN002723,ORD01912,P002,2,0.02,54880.0
TXN002724,ORD01912,P001,1,0.0,65000.0
TXN002725,ORD01913,P010,1,0.05,13300.0
TXN002726,ORD01913,P007,3,0.15,4590.0
TXN002727,ORD01914,P006,1,0.05,14250.0
TXN002728,ORD01915,P009,2,0.1,2160.0
TXN002729,ORD01915,P003,1,0.08,3220.0
TXN002730,ORD01915,P008,1,0.15,1870.0
TXN002731,ORD01916,P005,2,0.15,20400.0
TXN002732,ORD01917,P006,2,0.05,28500.0
TXN002733,ORD01918,P012,1,0.15,3825.0
TXN002734,ORD01918,P011,4,0.08,80960.0
TXN002735,ORD01918,P004,3,0.02,52920.0
TXN002736,ORD01919,P005,2,0.05,22800.0
TXN002737,ORD01919,P009,1,0.1,1080.0
TXN002738,ORD01920,P011,1,0.1,19800.0
TXN002739,ORD01920,P004,2,0.1,32400.0
TXN002740,ORD01921,P002,1,0.0,28000.0
TXN002741,ORD01922,P010,1,0.05,13300.0
TXN002742,ORD01922,P005,1,0.05,11400.0
TXN002743,ORD01923,P012,2,0.0,9000.0
TXN002744,ORD01923,P002,1,0.1,25200.0
TXN002745,ORD01923,P008,1,0.02,2156.0
TXN002746,ORD01924,P002,4,0.05,106400.0
TXN002747,ORD01925,P005,3,0.15,30600.0
TXN002748,ORD01926,P002,2,0.0,56000.0
TXN002749,ORD01927,P010,1,0.15,11900.0
TXN002750,ORD01928,P005,1,0.05,11400.0
TXN002751,ORD01929,P001,2,0.02,127400.0
TXN002752,ORD01930,P011,1,0.02,21560.0
TXN002753,ORD01931,P008,2,0.0,4400.0
TXN002754,ORD01932,P007,4,0.1,6480.0
TXN002755,ORD01933,P010,1,0.15,11900.0
TXN002756,ORD01933,P001,5,0.08,299000.0
TXN002757,ORD01933,P004,1,0.02,17640.0
TXN002758,ORD01934,P008,2,0.0,4400.0
TXN002759,ORD01935,P005,1,0.02,11760.0
TXN002760,ORD01936,P006,1,0.15,12750.0
TXN002761,ORD01936,P003,2,0.1,6300.0
TXN002762,ORD01937,P001,2,0.02,127400.0
TXN002763,ORD01938,P010,1,0.15,11900.0
TXN002764,ORD01938,P005,2,0.08,22080.0
TXN002765,ORD01939,P009,1,0.1,1080.0
TXN002766,ORD01940,P001,2,0.1,117000.0
TXN002767,ORD01941,P004,1,0.0,18000.0
TXN002768,ORD01942,P005,1,0.1,10800.0
TXN002769,ORD01943,P005,2,0.1,21600.0
TXN002770,ORD01944,P005,1,0.15,10200.0
TXN002771,ORD01944,P001,1,0.02,63700.0
TXN002772,ORD01945,P005,2,0.08,22080.0
TXN002773,ORD01945,P006,2,0.05,28500.0
TXN002774,ORD01946,P012,1,0.0,4500.0
TXN002775,ORD01947,P009,2,0.08,2208.0
TXN002776,ORD01948,P008,5,0.1,9900.0
TXN002777,ORD01948,P009,1,0.02,1176.0
TXN002778,ORD01949,P003,1,0.15,2975.0
TXN002779,ORD01949,P010,2,0.05,26600.0
TXN002780,ORD01949,P009,1,0.05,1140.0
TXN002781,ORD01950,P006,1,0.02,14700.0
TXN002782,ORD01951,P002,1,0.05,26600.0
TXN002783,ORD01951,P011,2,0.02,43120.0
TXN002784,ORD01952,P003,1,0.08,3220.0
TXN002785,ORD01953,P009,1,0.02,1176.0
TXN002786,ORD01953,P002,1,0.08,25760.0
TXN002787,ORD01953,P001,2,0.1,117000.0
TXN002788,ORD01954,P012,1,0.02,4410.0
TXN002789,ORD01955,P007,1,0.08,1656.0
TXN002790,ORD01955,P009,1,0.02,1176.0
TXN002791,ORD01956,P012,1,0.0,4500.0
TXN002792,ORD01957,P012,1,0.05,4275.0
TXN002793,ORD01958,P011,1,0.05,20900.0
TXN002794,ORD01958,P005,1,0.0,12000.0
TXN002795,ORD01959,P002,3,0.15,71400.0
TXN002796,ORD01959,P012,2,0.08,8280.0
TXN002797,ORD01960,P001,1,0.0,65000.0
TXN002798,ORD01961,P004,1,0.0,18000.0
TXN002799,ORD01962,P001,1,0.15,55250.0
TXN002800,ORD01963,P009,4,0.02,4704.0
TXN002801,ORD01964,P009,2,0.08,2208.0
TXN002802,ORD01965,P007,1,0.15,1530.0
TXN002803,ORD01965,P005,3,0.05,34200.0
TXN002804,ORD01966,P010,4,0.15,47600.0
TXN002805,ORD01967,P001,1,0.0,65000.0
TXN002806,ORD01967,P006,3,0.0,45000.0
TXN002807,ORD01968,P005,1,0.0,12000.0
TXN002808,ORD01969,P011,1,0.08,20240.0
TXN002809,ORD01969,P006,1,0.15,12750.0
TXN002810,ORD01970,P009,5,0.05,5700.0
TXN002811,ORD01971,P006,3,0.02,44100.0
TXN002812,ORD01971,P002,3,0.15,71400.0
TXN002813,ORD01972,P010,3,0.02,41160.0
TXN002814,ORD01972,P011,1,0.0,22000.0
TXN002815,ORD01973,P004,1,0.08,16560.0
TXN002816,ORD01974,P001,2,0.05,123500.0
TXN002817,ORD01974,P009,1,0.0,1200.0
TXN002818,ORD01974,P005,1,0.08,11040.0
TXN002819,ORD01975,P010,2,0.1,25200.0
TXN002820,ORD01975,P005,2,0.02,23520.0
TXN002821,ORD01976,P005,2,0.1,21600.0
TXN002822,ORD01977,P004,1,0.02,17640.0
TXN002823,ORD01978,P012,2,0.1,8100.0
TXN002824,ORD01979,P003,1,0.0,3500.0
TXN002825,ORD01979,P005,1,0.15,10200.0
TXN002826,ORD01980,P012,1,0.05,4275.0
TXN002827,ORD01981,P011,1,0.1,19800.0
TXN002828,ORD01982,P004,1,0.08,16560.0
TXN002829,ORD01983,P011,1,0.0,22000.0
TXN002830,ORD01984,P008,2,0.1,3960.0
TXN002831,ORD01985,P004,1,0.08,16560.0
TXN002832,ORD01985,P010,3,0.15,35700.0
TXN002833,ORD01986,P012,1,0.02,4410.0
TXN002834,ORD01986,P006,3,0.08,41400.0
TXN002835,ORD01987,P005,1,0.05,11400.0
TXN002836,ORD01988,P007,2,0.05,3420.0
TXN002837,ORD01988,P011,2,0.05,41800.0
TXN002838,ORD01989,P010,1,0.0,14000.0
TXN002839,ORD01990,P007,3,0.1,4860.0
TXN002840,ORD01990,P012,1,0.1,4050.0
TXN002841,ORD01991,P010,2,0.15,23800.0
TXN002842,ORD01992,P005,2,0.0,24000.0
TXN002843,ORD01993,P002,1,0.1,25200.0
TXN002844,ORD01994,P005,1,0.0,12000.0
TXN002845,ORD01994,P011,2,0.0,44000.0
TXN002846,ORD01994,P008,4,0.0,8800.0
TXN002847,ORD01995,P011,1,0.1,19800.0
TXN002848,ORD01996,P009,3,0.08,3312.0
TXN002849,ORD01997,P007,1,0.08,1656.0
TXN002850,ORD01998,P002,2,0.02,54880.0
TXN002851,ORD01999,P007,1,0.0,1800.0
TXN002852,ORD02000,P011,3,0.02,64680.0
TXN002853,ORD02001,P007,3,0.1,4860.0
TXN002854,ORD02002,P009,1,0.1,1080.0
TXN002855,ORD02002,P010,1,0.15,11900.0
TXN002856,ORD02003,P011,2,0.0,44000.0
TXN002857,ORD02003,P010,1,0.08,12880.0
TXN002858,ORD02004,P009,2,0.05,2280.0
TXN002859,ORD02005,P011,2,0.08,40480.0
TXN002860,ORD02005,P010,1,0.0,14000.0
TXN002861,ORD02006,P009,2,0.05,2280.0
TXN002862,ORD02006,P011,3,0.05,62700.0
TXN002863,ORD02007,P002,3,0.05,79800.0
TXN002864,ORD02008,P009,5,0.05,5700.0
TXN002865,ORD02009,P001,5,0.02,318500.0
TXN002866,ORD02010,P005,4,0.1,43200.0
TXN002867,ORD02010,P006,1,0.02,14700.0
TXN002868,ORD02011,P010,1,0.1,12600.0
TXN002869,ORD02012,P005,4,0.05,45600.0
TXN002870,ORD02013,P001,2,0.15,110500.0
TXN002871,ORD02014,P003,4,0.05,13300.0
TXN002872,ORD02015,P007,2,0.05,3420.0
TXN002873,ORD02016,P002,1,0.15,23800.0
TXN002874,ORD02016,P011,4,0.1,79200.0
TXN002875,ORD02017,P002,2,0.08,51520.0
TXN002876,ORD02017,P011,1,0.05,20900.0
TXN002877,ORD02018,P007,2,0.08,3312.0
TXN002878,ORD02019,P006,1,0.0,15000.0
TXN002879,ORD02020,P006,1,0.08,13800.0
TXN002880,ORD02020,P003,4,0.02,13720.0
TXN002881,ORD02020,P004,1,0.08,16560.0
TXN002882,ORD02021,P005,1,0.08,11040.0
TXN002883,ORD02022,P001,2,0.0,130000.0
TXN002884,ORD02022,P012,2,0.0,9000.0
TXN002885,ORD02023,P001,1,0.05,61750.0
TXN002886,ORD02024,P010,2,0.05,26600.0
TXN002887,ORD02025,P001,2,0.05,123500.0
TXN002888,ORD02026,P009,1,0.08,1104.0
TXN002889,ORD02026,P002,1,0.08,25760.0
TXN002890,ORD02027,P002,5,0.08,128800.0
TXN002891,ORD02028,P010,2,0.15,23800.0
TXN002892,ORD02029,P012,3,0.0,13500.0
TXN002893,ORD02030,P006,3,0.08,41400.0
TXN002894,ORD02030,P003,3,0.05,9975.0
TXN002895,ORD02031,P007,1,0.08,1656.0
TXN002896,ORD02031,P003,1,0.15,2975.0
TXN002897,ORD02032,P003,2,0.02,6860.0
TXN002898,ORD02033,P002,1,0.1,25200.0
TXN002899,ORD02034,P005,1,0.0,12000.0
TXN002900,ORD02034,P002,1,0.05,26600.0
TXN002901,ORD02035,P005,1,0.02,11760.0
TXN002902,ORD02036,P002,2,0.0,56000.0
TXN002903,ORD02036,P005,1,0.0,12000.0
TXN002904,ORD02037,P007,2,0.05,3420.0
TXN002905,ORD02038,P010,1,0.1,12600.0
TXN002906,ORD02039,P001,1,0.0,65000.0
TXN002907,ORD02039,P011,2,0.1,39600.0
TXN002908,ORD02040,P004,1,0.15,15300.0
TXN002909,ORD02041,P010,2,0.02,27440.0
TXN002910,ORD02042,P003,1,0.02,3430.0
TXN002911,ORD02043,P012,3,0.02,13230.0
TXN002912,ORD02043,P002,2,0.05,53200.0
TXN002913,ORD02044,P002,1,0.0,28000.0
TXN002914,ORD02045,P004,1,0.05,17100.0
TXN002915,ORD02046,P012,1,0.08,4140.0
TXN002916,ORD02047,P004,1,0.15,15300.0
TXN002917,ORD02048,P004,3,0.08,49680.0
TXN002918,ORD02048,P005,2,0.05,22800.0
TXN002919,ORD02049,P004,3,0.08,49680.0
TXN002920,ORD02049,P002,1,0.15,23800.0
TXN002921,ORD02050,P007,1,0.05,1710.0
TXN002922,ORD02051,P009,1,0.0,1200.0
TXN002923,ORD02051,P005,1,0.08,11040.0
TXN002924,ORD02051,P007,1,0.05,1710.0
TXN002925,ORD02052,P001,2,0.1,117000.0
TXN002926,ORD02053,P012,1,0.05,4275.0
TXN002927,ORD02053,P005,3,0.0,36000.0
TXN002928,ORD02054,P007,1,0.1,1620.0
TXN002929,ORD02054,P010,2,0.15,23800.0
TXN002930,ORD02055,P012,3,0.05,12825.0
TXN002931,ORD02056,P004,1,0.0,18000.0
TXN002932,ORD02057,P005,2,0.02,23520.0
TXN002933,ORD02058,P010,1,0.08,12880.0
TXN002934,ORD02059,P008,4,0.0,8800.0
TXN002935,ORD02059,P004,1,0.08,16560.0
TXN002936,ORD02060,P002,1,0.1,25200.0
TXN002937,ORD02060,P007,1,0.02,1764.0
TXN002938,ORD02061,P005,3,0.15,30600.0
TXN002939,ORD02062,P004,3,0.08,49680.0
TXN002940,ORD02063,P010,1,0.1,12600.0
TXN002941,ORD02063,P003,3,0.0,10500.0
TXN002942,ORD02063,P006,1,0.1,13500.0
TXN002943,ORD02064,P002,1,0.08,25760.0
TXN002944,ORD02064,P004,3,0.15,45900.0
TXN002945,ORD02065,P001,3,0.1,175500.0
TXN002946,ORD02065,P005,3,0.15,30600.0
TXN002947,ORD02066,P004,1,0.02,17640.0
TXN002948,ORD02067,P010,1,0.08,12880.0
TXN002949,ORD02067,P002,5,0.15,119000.0
TXN002950,ORD02068,P005,2,0.1,21600.0
TXN002951,ORD02068,P012,4,0.02,17640.0
TXN002952,ORD02069,P008,2,0.0,4400.0
TXN002953,ORD02070,P005,1,0.05,11400.0
TXN002954,ORD02070,P004,2,0.05,34200.0
TXN002955,ORD02070,P012,2,0.1,8100.0
TXN002956,ORD02071,P001,3,0.05,185250.0
TXN002957,ORD02071,P005,1,0.05,11400.0
TXN002958,ORD02072,P001,4,0.08,239200.0
TXN002959,ORD02073,P007,1,0.02,1764.0
TXN002960,ORD02073,P001,1,0.1,58500.0
TXN002961,ORD02074,P004,3,0.1,48600.0
TXN002962,ORD02075,P005,2,0.08,22080.0
TXN002963,ORD02075,P004,2,0.05,34200.0
TXN002964,ORD02076,P008,1,0.1,1980.0
TXN002965,ORD02077,P008,5,0.02,10780.0
TXN002966,ORD02077,P001,1,0.08,59800.0
TXN002967,ORD02078,P012,1,0.15,3825.0
TXN002968,ORD02078,P005,3,0.15,30600.0
TXN002969,ORD02079,P008,5,0.02,10780.0
TXN002970,ORD02079,P010,1,0.08,12880.0
TXN002971,ORD02080,P002,3,0.0,84000.0
TXN002972,ORD02081,P007,2,0.1,3240.0
TXN002973,ORD02081,P012,3,0.08,12420.0
TXN002974,ORD02081,P011,1,0.05,20900.0
TXN002975,ORD02082,P011,5,0.15,93500.0
TXN002976,ORD02083,P009,3,0.1,3240.0
TXN002977,ORD02084,P005,3,0.02,35280.0
TXN002978,ORD02084,P007,1,0.15,1530.0
TXN002979,ORD02085,P003,2,0.02,6860.0
TXN002980,ORD02085,P010,2,0.08,25760.0
TXN002981,ORD02086,P006,1,0.08,13800.0
TXN002982,ORD02086,P004,2,0.08,33120.0
TXN002983,ORD02086,P010,1,0.05,13300.0
TXN002984,ORD02087,P012,1,0.1,4050.0
TXN002985,ORD02087,P004,3,0.1,48600.0
TXN002986,ORD02087,P010,1,0.08,12880.0
TXN002987,ORD02088,P006,2,0.02,29400.0
TXN002988,ORD02089,P003,1,0.02,3430.0
TXN002989,ORD02089,P007,1,0.15,1530.0
TXN002990,ORD02089,P001,3,0.15,165750.0
TXN002991,ORD02090,P012,1,0.0,4500.0
TXN002992,ORD02090,P010,1,0.15,11900.0
TXN002993,ORD02091,P001,5,0.1,292500.0
TXN002994,ORD02091,P008,3,0.08,6072.0
TXN002995,ORD02092,P010,2,0.05,26600.0
TXN002996,ORD02092,P005,3,0.08,33120.0
TXN002997,ORD02093,P007,1,0.15,1530.0
TXN002998,ORD02094,P005,2,0.05,22800.0
TXN002999,ORD02095,P006,3,0.0,45000.0
TXN003000,ORD02095,P003,1,0.1,3150.0
TXN003001,ORD02096,P006,3,0.15,38250.0
TXN003002,ORD02097,P005,1,0.1,10800.0
TXN003003,ORD02098,P002,1,0.05,26600.0
TXN003004,ORD02099,P005,3,0.1,32400.0
TXN003005,ORD02100,P009,1,0.0,1200.0
TXN003006,ORD02101,P009,1,0.05,1140.0
TXN003007,ORD02102,P003,3,0.05,9975.0
TXN003008,ORD02103,P007,2,0.02,3528.0
TXN003009,ORD02103,P010,1,0.1,12600.0
TXN003010,ORD02104,P007,1,0.08,1656.0
TXN003011,ORD02104,P009,2,0.02,2352.0
TXN003012,ORD02105,P004,1,0.15,15300.0
TXN003013,ORD02106,P007,1,0.15,1530.0
TXN003014,ORD02107,P007,3,0.02,5292.0
TXN003015,ORD02108,P009,2,0.0,2400.0
TXN003016,ORD02109,P004,2,0.15,30600.0
TXN003017,ORD02110,P006,3,0.15,38250.0
TXN003018,ORD02111,P008,3,0.0,6600.0
TXN003019,ORD02112,P003,1,0.15,2975.0
TXN003020,ORD02113,P005,3,0.15,30600.0
TXN003021,ORD02114,P009,1,0.0,1200.0
TXN003022,ORD02114,P008,2,0.02,4312.0
TXN003023,ORD02115,P003,1,0.02,3430.0
TXN003024,ORD02116,P008,1,0.15,1870.0
TXN003025,ORD02117,P009,1,0.1,1080.0
TXN003026,ORD02118,P010,4,0.08,51520.0
TXN003027,ORD02119,P007,3,0.05,5130.0
TXN003028,ORD02120,P006,2,0.0,30000.0
TXN003029,ORD02121,P002,2,0.08,51520.0
TXN003030,ORD02122,P012,1,0.15,3825.0
TXN003031,ORD02123,P003,5,0.02,17150.0
TXN003032,ORD02124,P007,4,0.0,7200.0
TXN003033,ORD02124,P005,2,0.0,24000.0
TXN003034,ORD02125,P010,1,0.08,12880.0
TXN003035,ORD02126,P003,1,0.0,3500.0
TXN003036,ORD02127,P005,3,0.02,35280.0
TXN003037,ORD02128,P001,1,0.15,55250.0
TXN003038,ORD02129,P002,3,0.1,75600.0
TXN003039,ORD02130,P004,1,0.05,17100.0
TXN003040,ORD02131,P003,1,0.15,2975.0
TXN003041,ORD02132,P006,2,0.08,27600.0
TXN003042,ORD02132,P009,2,0.08,2208.0
TXN003043,ORD02133,P011,1,0.02,21560.0
TXN003044,ORD02133,P010,1,0.0,14000.0
TXN003045,ORD02134,P005,4,0.15,40800.0
TXN003046,ORD02135,P004,1,0.0,18000.0
TXN003047,ORD02136,P005,1,0.05,11400.0
TXN003048,ORD02137,P004,2,0.1,32400.0
TXN003049,ORD02138,P007,2,0.0,3600.0
TXN003050,ORD02139,P001,3,0.02,191100.0
TXN003051,ORD02140,P008,3,0.02,6468.0
TXN003052,ORD02141,P007,1,0.08,1656.0
TXN003053,ORD02141,P009,4,0.1,4320.0
TXN003054,ORD02142,P010,1,0.1,12600.0
TXN003055,ORD02143,P011,2,0.15,37400.0
TXN003056,ORD02144,P008,1,0.02,2156.0
TXN003057,ORD02144,P010,1,0.1,12600.0
TXN003058,ORD02145,P007,1,0.02,1764.0
TXN003059,ORD02145,P008,4,0.05,8360.0
TXN003060,ORD02145,P012,3,0.05,12825.0
TXN003061,ORD02146,P006,1,0.1,13500.0
TXN003062,ORD02147,P008,1,0.02,2156.0
TXN003063,ORD02148,P001,1,0.0,65000.0
TXN003064,ORD02149,P004,1,0.1,16200.0
TXN003065,ORD02150,P004,1,0.08,16560.0
TXN003066,ORD02151,P005,1,0.15,10200.0
TXN003067,ORD02152,P004,3,0.1,48600.0
TXN003068,ORD02152,P009,1,0.1,1080.0
TXN003069,ORD02153,P007,1,0.15,1530.0
TXN003070,ORD02153,P010,5,0.1,63000.0
TXN003071,ORD02153,P003,1,0.15,2975.0
TXN003072,ORD02154,P003,1,0.0,3500.0
TXN003073,ORD02154,P001,1,0.0,65000.0
TXN003074,ORD02155,P006,2,0.05,28500.0
TXN003075,ORD02156,P010,2,0.0,28000.0
TXN003076,ORD02157,P007,2,0.0,3600.0
TXN003077,ORD02157,P009,4,0.05,4560.0
TXN003078,ORD02157,P008,3,0.15,5610.0
TXN003079,ORD02158,P009,2,0.02,2352.0
TXN003080,ORD02158,P006,1,0.05,14250.0
TXN003081,ORD02159,P002,2,0.15,47600.0
TXN003082,ORD02160,P006,2,0.02,29400.0
TXN003083,ORD02161,P012,3,0.15,11475.0
TXN003084,ORD02162,P002,1,0.0,28000.0
TXN003085,ORD02163,P011,1,0.1,19800.0
TXN003086,ORD02164,P003,1,0.08,3220.0
TXN003087,ORD02165,P001,1,0.08,59800.0
TXN003088,ORD02166,P010,1,0.02,13720.0
TXN003089,ORD02167,P006,1,0.1,13500.0
TXN003090,ORD02167,P010,3,0.15,35700.0
TXN003091,ORD02168,P011,1,0.05,20900.0
TXN003092,ORD02168,P012,1,0.08,4140.0
TXN003093,ORD02169,P009,4,0.15,4080.0
TXN003094,ORD02170,P007,3,0.08,4968.0
TXN003095,ORD02171,P006,5,0.1,67500.0
TXN003096,ORD02172,P004,1,0.05,17100.0
TXN003097,ORD02173,P009,2,0.1,2160.0
TXN003098,ORD02174,P001,1,0.15,55250.0
TXN003099,ORD02174,P010,2,0.08,25760.0
TXN003100,ORD02175,P010,4,0.1,50400.0
TXN003101,ORD02176,P001,1,0.05,61750.0
TXN003102,ORD02177,P007,1,0.1,1620.0
TXN003103,ORD02177,P009,5,0.1,5400.0
TXN003104,ORD02178,P010,1,0.02,13720.0
TXN003105,ORD02179,P009,5,0.0,6000.0
TXN003106,ORD02180,P003,2,0.1,6300.0
TXN003107,ORD02181,P012,1,0.15,3825.0
TXN003108,ORD02182,P001,4,0.1,234000.0
TXN003109,ORD02183,P001,2,0.0,130000.0
TXN003110,ORD02184,P011,1,0.0,22000.0
TXN003111,ORD02185,P007,3,0.02,5292.0
TXN003112,ORD02186,P011,1,0.0,22000.0
TXN003113,ORD02187,P007,1,0.0,1800.0
TXN003114,ORD02188,P012,1,0.1,4050.0
TXN003115,ORD02188,P008,4,0.05,8360.0
TXN003116,ORD02189,P010,4,0.05,53200.0
TXN003117,ORD02190,P006,2,0.15,25500.0
TXN003118,ORD02191,P005,1,0.08,11040.0
TXN003119,ORD02191,P001,1,0.08,59800.0
TXN003120,ORD02192,P005,2,0.0,24000.0
TXN003121,ORD02192,P004,1,0.1,16200.0
TXN003122,ORD02192,P001,1,0.05,61750.0
TXN003123,ORD02193,P003,4,0.0,14000.0
TXN003124,ORD02193,P008,2,0.15,3740.0
TXN003125,ORD02193,P002,2,0.08,51520.0
TXN003126,ORD02194,P008,1,0.0,2200.0
TXN003127,ORD02195,P008,2,0.15,3740.0
TXN003128,ORD02196,P006,1,0.05,14250.0
TXN003129,ORD02197,P002,1,0.0,28000.0
TXN003130,ORD02198,P008,2,0.02,4312.0
TXN003131,ORD02198,P011,1,0.02,21560.0
TXN003132,ORD02198,P001,1,0.08,59800.0
TXN003133,ORD02199,P004,1,0.02,17640.0
TXN003134,ORD02200,P011,3,0.02,64680.0
TXN003135,ORD02201,P001,3,0.15,165750.0
TXN003136,ORD02202,P003,1,0.15,2975.0
TXN003137,ORD02202,P004,1,0.02,17640.0
TXN003138,ORD02202,P008,1,0.0,2200.0
TXN003139,ORD02203,P005,1,0.02,11760.0
TXN003140,ORD02204,P001,1,0.15,55250.0
TXN003141,ORD02205,P007,3,0.05,5130.0
TXN003142,ORD02206,P004,4,0.05,68400.0
TXN003143,ORD02207,P012,1,0.05,4275.0
TXN003144,ORD02208,P001,1,0.1,58500.0
TXN003145,ORD02209,P010,2,0.08,25760.0
TXN003146,ORD02209,P008,4,0.15,7480.0
TXN003147,ORD02210,P004,1,0.08,16560.0
TXN003148,ORD02210,P009,1,0.08,1104.0
TXN003149,ORD02210,P007,2,0.02,3528.0
TXN003150,ORD02211,P006,1,0.08,13800.0
TXN003151,ORD02211,P007,1,0.0,1800.0
TXN003152,ORD02212,P001,3,0.15,165750.0
TXN003153,ORD02213,P003,2,0.02,6860.0
TXN003154,ORD02214,P007,1,0.15,1530.0
TXN003155,ORD02215,P008,2,0.15,3740.0
TXN003156,ORD02216,P011,2,0.0,44000.0
TXN003157,ORD02217,P008,1,0.15,1870.0
TXN003158,ORD02218,P003,1,0.1,3150.0
TXN003159,ORD02219,P009,4,0.1,4320.0
TXN003160,ORD02219,P012,1,0.02,4410.0
TXN003161,ORD02220,P007,2,0.08,3312.0
TXN003162,ORD02221,P005,1,0.1,10800.0
TXN003163,ORD02221,P007,1,0.15,1530.0
TXN003164,ORD02222,P001,1,0.15,55250.0
TXN003165,ORD02223,P012,1,0.15,3825.0
TXN003166,ORD02223,P005,3,0.15,30600.0
TXN003167,ORD02224,P005,4,0.15,40800.0
TXN003168,ORD02225,P008,2,0.05,4180.0
TXN003169,ORD02226,P003,3,0.02,10290.0
TXN003170,ORD02227,P010,1,0.05,13300.0
TXN003171,ORD02228,P004,5,0.05,85500.0
TXN003172,ORD02228,P012,1,0.08,4140.0
TXN003173,ORD02229,P003,1,0.08,3220.0
TXN003174,ORD02230,P003,1,0.08,3220.0
TXN003175,ORD02231,P005,2,0.1,21600.0
TXN003176,ORD02231,P003,1,0.08,3220.0
TXN003177,ORD02232,P006,5,0.02,73500.0
TXN003178,ORD02232,P008,1,0.08,2024.0
TXN003179,ORD02233,P010,2,0.1,25200.0
TXN003180,ORD02234,P005,2,0.02,23520.0
TXN003181,ORD02235,P008,1,0.0,2200.0
TXN003182,ORD02236,P001,1,0.0,65000.0
TXN003183,ORD02237,P008,1,0.1,1980.0
TXN003184,ORD02238,P008,1,0.15,1870.0
TXN003185,ORD02239,P002,1,0.08,25760.0
TXN003186,ORD02239,P012,1,0.05,4275.0
TXN003187,ORD02240,P005,1,0.15,10200.0
TXN003188,ORD02240,P002,1,0.02,27440.0
TXN003189,ORD02241,P005,2,0.08,22080.0
TXN003190,ORD02242,P001,1,0.0,65000.0
TXN003191,ORD02243,P008,1,0.0,2200.0
TXN003192,ORD02244,P009,4,0.05,4560.0
TXN003193,ORD02245,P012,2,0.05,8550.0
TXN003194,ORD02246,P010,3,0.1,37800.0
TXN003195,ORD02247,P002,1,0.02,27440.0
TXN003196,ORD02248,P004,4,0.02,70560.0
TXN003197,ORD02249,P010,2,0.05,26600.0
TXN003198,ORD02250,P001,2,0.15,110500.0
TXN003199,ORD02250,P002,1,0.1,25200.0
TXN003200,ORD02250,P009,1,0.08,1104.0
TXN003201,ORD02251,P004,1,0.1,16200.0
TXN003202,ORD02251,P003,1,0.15,2975.0
TXN003203,ORD02252,P003,2,0.02,6860.0
TXN003204,ORD02253,P010,3,0.08,38640.0
TXN003205,ORD02254,P007,2,0.08,3312.0
TXN003206,ORD02254,P004,3,0.1,48600.0
TXN003207,ORD02254,P008,1,0.08,2024.0
TXN003208,ORD02255,P005,1,0.1,10800.0
TXN003209,ORD02256,P005,1,0.15,10200.0
TXN003210,ORD02257,P009,3,0.15,3060.0
TXN003211,ORD02257,P007,3,0.1,4860.0
TXN003212,ORD02258,P012,1,0.02,4410.0
TXN003213,ORD02259,P002,2,0.05,53200.0
TXN003214,ORD02260,P011,1,0.08,20240.0
TXN003215,ORD02261,P003,2,0.1,6300.0
TXN003216,ORD02262,P003,2,0.02,6860.0
TXN003217,ORD02263,P002,4,0.15,95200.0
TXN003218,ORD02264,P008,3,0.08,6072.0
TXN003219,ORD02265,P002,5,0.05,133000.0
TXN003220,ORD02266,P012,1,0.08,4140.0
TXN003221,ORD02267,P008,1,0.15,1870.0
